CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
18121,149,32,673.1,2,3,3,233
18122,8,364,1826.21,5,5,4,554
18123,24,36,589.4399999999999,4,3,3,433
18125,30,196,1142.99,4,5,4,454
18126,61,56,206.82999999999998,3,3,1,331
18127,19,47,348.73,4,3,2,432
18129,243,14,112.55000000000001,1,2,1,121
18130,15,70,1059.39,4,4,4,444
18133,212,1,931.4999999999999,1,1,3,113
18135,29,20,681.9100000000001,4,2,3,423
18136,63,38,784.33,3,3,3,333
18138,295,8,152.65,1,1,1,111
18139,18,159,8438.34,4,5,5,455
18142,157,15,1019.52,2,2,4,224
18143,117,61,1000.16,2,4,4,244
18144,8,43,2888.75,5,3,5,535
18145,13,221,2861.55,5,5,5,555
18146,141,10,160.35000000000002,2,1,1,211
18147,46,7,179.33999999999997,3,1,1,311
18149,51,16,612.0799999999999,3,2,3,323
18150,32,37,566.58,4,3,3,433
18151,135,38,653.35,2,3,3,233
18154,3,21,399.19,5,2,2,522
18155,75,25,371.62,2,2,2,222
18156,13,140,734.94,5,5,3,553
18158,9,34,453.4,5,3,2,532
18159,301,23,530.15,1,2,3,123
18160,57,39,638.0600000000001,3,3,3,333
18161,15,80,1618.69,4,4,4,444
18164,37,24,399.65000000000003,3,2,2,322
18165,177,10,302.46000000000004,2,1,2,212
18167,23,37,1384.8600000000001,4,3,4,434
18168,176,131,1169.94,2,5,4,254
18169,61,9,202.65,3,1,1,311
18170,33,38,980.31,4,3,4,434
18171,59,54,1231.31,3,3,4,334
18172,15,189,7561.68,4,5,5,455
18173,87,31,2106.84,2,3,5,235
18174,7,1,104.0,5,1,1,511
18176,358,30,476.35,1,3,2,132
18177,31,74,1341.42,4,4,4,444
18178,129,97,1590.81,2,4,4,244
18179,9,90,1793.17,5,4,4,544
18180,5,119,1843.75,5,4,4,544
18181,24,44,382.8,4,3,2,432
18183,227,37,632.07,1,3,3,133
18184,15,1,49.8,4,1,1,411
18185,249,17,304.25,1,2,2,122
18188,15,71,2001.04,4,4,4,444
18189,78,68,1090.24,2,4,4,244
18190,192,15,284.46000000000004,1,2,2,122
18191,262,7,207.79999999999998,1,1,1,111
18192,72,45,957.97,3,3,4,334
18193,165,16,243.76,2,2,1,221
18194,82,7,973.8399999999999,2,1,4,214
18196,95,141,689.13,2,5,3,253
18198,4,159,5425.56,5,5,5,555
18200,106,32,163.8,2,3,1,231
18202,200,68,1396.99,1,4,4,144
18203,157,19,160.42000000000002,2,2,1,221
18204,71,200,1993.7,3,5,4,354
18205,36,32,517.36,3,3,3,333
18209,29,8,139.10000000000002,4,1,1,411
18210,2,134,2621.38,5,5,5,555
18211,26,42,600.07,4,3,3,433
18212,326,43,248.42,1,3,1,131
18213,237,15,232.48000000000002,1,2,1,121
18215,89,13,299.34000000000003,2,1,2,212
18216,31,26,481.75,4,2,2,422
18217,29,31,621.75,4,3,3,433
18218,211,21,662.08,1,2,3,123
18219,3,114,2069.77,5,4,5,545
18220,227,2,305.28000000000003,1,1,2,112
18221,22,64,1041.61,4,4,4,444
18222,93,19,443.0,2,2,2,222
18223,5,272,6484.54,5,5,5,555
18224,264,10,158.95000000000002,1,1,1,111
18225,3,271,5509.12,5,5,5,555
18226,44,242,5228.05,3,5,5,355
18227,218,5,93.75,1,1,1,111
18228,57,30,779.9,3,3,3,333
18229,12,164,7276.900000000001,5,5,5,555
18230,9,86,2810.2000000000003,5,4,5,545
18231,192,124,2083.27,1,5,5,155
18232,82,37,592.97,2,3,3,233
18233,326,1,440.0,1,1,2,112
18235,72,104,1796.48,3,4,4,344
18236,30,49,882.24,4,3,3,433
18237,3,61,987.1,5,4,4,544
18239,219,88,1561.6100000000001,1,4,4,144
18240,46,6,422.58,3,1,2,312
18241,10,104,2073.09,5,4,5,545
18242,72,78,2232.4900000000002,3,4,5,345
18245,7,175,2567.06,5,5,5,555
18246,24,4,596.1,4,1,3,413
18248,123,47,804.02,2,3,3,233
18249,17,8,95.34,4,1,1,411
18250,310,21,349.27,1,2,2,122
18251,87,16,4314.72,2,2,5,225
18252,51,98,526.67,3,4,3,343
18255,89,6,103.3,2,1,1,211
18257,39,118,2337.63,3,4,5,345
18259,25,42,2338.6000000000004,4,3,5,435
18260,173,134,2643.2000000000003,2,5,5,255
18261,43,21,324.24,3,2,2,322
18262,140,13,149.48,2,1,1,211
18263,26,61,1213.1599999999999,4,4,4,444
18265,72,46,801.51,3,3,3,333
18268,134,1,25.5,2,1,1,211
18269,366,7,168.6,1,1,1,111
18270,38,11,283.15,3,1,2,312
18272,3,166,3078.58,5,5,5,555
18273,2,3,204.0,5,1,1,511
18274,30,11,175.92,4,1,1,411
18276,44,14,335.86,3,2,2,322
18277,58,8,110.38,3,1,1,311
18278,74,9,173.9,2,1,1,211
18280,278,10,180.60000000000002,1,1,1,111
18281,181,7,80.82,1,1,1,111
18282,8,12,178.05,5,1,1,511
18283,4,756,2094.88,5,5,5,555
18287,43,70,1837.28,3,4,4,344
